,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
MIDN,0,-2.07511537262942,0.096,0.272,0,CD4+ T cell,MIDN
TMEM63A.1,0,1.1593556946947,0.294,0.118,0,CD4+ T cell,TMEM63A
GSAP,0,-2.21148918958092,0.086,0.261,0,CD4+ T cell,GSAP
SLFN5.1,0,0.419368356794644,0.47,0.295,0,CD4+ T cell,SLFN5
FOXO1.1,0,0.676313184974073,0.403,0.229,0,CD4+ T cell,FOXO1
IQGAP1.1,0,-1.39200219278951,0.426,0.6,0,CD4+ T cell,IQGAP1
CDC42SE2,0,0.443182659381703,0.793,0.62,0,CD4+ T cell,CDC42SE2
RBL2,0,0.404898649594518,0.549,0.376,0,CD4+ T cell,RBL2
HSPD1.1,0,0.674760744878569,0.442,0.269,0,CD4+ T cell,HSPD1
MCTP2,0,-2.59453149678277,0.08,0.253,0,CD4+ T cell,MCTP2
CEP85L.1,0,0.728832315324157,0.456,0.284,0,CD4+ T cell,CEP85L
SNX9.1,0,1.1088785456856,0.305,0.133,0,CD4+ T cell,SNX9
PIM2.1,0,1.11664128438944,0.284,0.112,0,CD4+ T cell,PIM2
HSP90AB1,0,0.323395830273826,0.812,0.641,0,CD4+ T cell,HSP90AB1
ATM.1,0,0.359081386347971,0.71,0.539,0,CD4+ T cell,ATM
ZBTB20,0,0.497879841898994,0.622,0.452,0,CD4+ T cell,ZBTB20
SNRPD2,0,0.358165492823011,0.804,0.635,0,CD4+ T cell,SNRPD2
CMIP.1,0,-1.90444775281285,0.144,0.313,0,CD4+ T cell,CMIP
STXBP2.1,0,-2.32887656507868,0.16,0.329,0,CD4+ T cell,STXBP2
C1QBP,0,0.494859711638192,0.495,0.326,0,CD4+ T cell,C1QBP
EIF4G3.1,0,-1.84819102501597,0.151,0.319,0,CD4+ T cell,EIF4G3
CD4.1,0,0.73434979749091,0.327,0.159,0,CD4+ T cell,CD4
LINC00513.1,0,1.01619263451329,0.319,0.152,0,CD4+ T cell,LINC00513
KMT2A.1,0,0.512026328516105,0.503,0.336,0,CD4+ T cell,KMT2A
TNRC6B,0,0.341985610411238,0.755,0.589,0,CD4+ T cell,TNRC6B
NUCB2,0,0.657957238252188,0.38,0.214,0,CD4+ T cell,NUCB2
PLP2.1,0,0.608606025530693,0.483,0.317,0,CD4+ T cell,PLP2
SRGN.1,0,-2.09900670607329,0.604,0.769,0,CD4+ T cell,SRGN
EIF2S3,0,0.364494874676135,0.611,0.446,0,CD4+ T cell,EIF2S3
SNHG29.1,0,1.25839403512006,0.441,0.276,0,CD4+ T cell,SNHG29
GIMAP5,0,1.21223873833433,0.272,0.108,0,CD4+ T cell,GIMAP5
STK4.1,0,0.303090576352141,0.789,0.625,0,CD4+ T cell,STK4
CCND2.1,0,0.688382377410677,0.328,0.164,0,CD4+ T cell,CCND2
AKT3.1,0,0.650034171228542,0.411,0.247,0,CD4+ T cell,AKT3
MPHOSPH8.1,0,0.390437178989298,0.591,0.427,0,CD4+ T cell,MPHOSPH8
EIF4A2,0,0.272778480261056,0.81,0.647,0,CD4+ T cell,EIF4A2
ODF2L.1,0,0.598861527210376,0.375,0.212,0,CD4+ T cell,ODF2L
IPCEF1.1,0,0.579785298907018,0.375,0.212,0,CD4+ T cell,IPCEF1
ATF7IP2.1,0,0.864871180240277,0.32,0.157,0,CD4+ T cell,ATF7IP2
SELENOM,0,1.28013277678066,0.253,0.09,0,CD4+ T cell,SELENOM
WWP1.1,0,0.815375159267139,0.366,0.203,0,CD4+ T cell,WWP1
ATP1A1.1,0,0.60128930600287,0.439,0.277,0,CD4+ T cell,ATP1A1
CYTIP,0,0.270333600484077,0.634,0.473,0,CD4+ T cell,CYTIP
EIF3F.1,0,0.344887138510152,0.806,0.645,0,CD4+ T cell,EIF3F
MIF.1,0,0.329588243713785,0.73,0.569,0,CD4+ T cell,MIF
CASK.1,0,0.998306233498148,0.328,0.167,0,CD4+ T cell,CASK
GLIPR1.1,0,-1.30312633745304,0.254,0.415,0,CD4+ T cell,GLIPR1
ZRANB2.1,0,0.379601705003287,0.569,0.409,0,CD4+ T cell,ZRANB2
TLK1.1,0,0.286161583380099,0.482,0.322,0,CD4+ T cell,TLK1
GLIPR2.1,0,-1.48661777613319,0.193,0.353,0,CD4+ T cell,GLIPR2
PNISR.1,0,0.296909401595987,0.81,0.651,0,CD4+ T cell,PNISR
EPC1.1,0,0.430537004189131,0.648,0.489,0,CD4+ T cell,EPC1
GPRIN3.1,0,0.913473751498619,0.325,0.166,0,CD4+ T cell,GPRIN3
GATA3.1,0,1.08986202865273,0.268,0.11,0,CD4+ T cell,GATA3
ASXL1.1,0,0.801483488925372,0.39,0.232,0,CD4+ T cell,ASXL1
SGTB.1,0,1.36261170652305,0.26,0.103,0,CD4+ T cell,SGTB
RASA3.1,0,0.419832946965323,0.462,0.305,0,CD4+ T cell,RASA3
FAM162A.1,0,0.761778485938351,0.358,0.201,0,CD4+ T cell,FAM162A
LYAR.1,0,-1.39173858892265,0.187,0.344,0,CD4+ T cell,LYAR
CHURC1.1,0,0.329145265545603,0.595,0.438,0,CD4+ T cell,CHURC1
ATP6V0D1.1,0,-1.72204211069697,0.136,0.293,0,CD4+ T cell,ATP6V0D1
CCSER2,0,0.4352684795308,0.48,0.324,0,CD4+ T cell,CCSER2
EIF3D.1,0,0.346132662964489,0.619,0.463,0,CD4+ T cell,EIF3D
CNST.1,0,0.692507362228056,0.324,0.169,0,CD4+ T cell,CNST
BIN1.1,0,0.379348071342732,0.408,0.253,0,CD4+ T cell,BIN1
TLE5.1,0,0.737527496363164,0.412,0.257,0,CD4+ T cell,TLE5
CARD16,0,-1.4048688524694,0.309,0.463,0,CD4+ T cell,CARD16
PTGES3.1,0,0.261121406600313,0.724,0.57,0,CD4+ T cell,PTGES3
SPTAN1.1,0,0.653161289181627,0.375,0.221,0,CD4+ T cell,SPTAN1
SFI1.1,0,0.931600424280358,0.302,0.148,0,CD4+ T cell,SFI1
CRBN,0,0.365984253708517,0.484,0.33,0,CD4+ T cell,CRBN
H1FX.1,0,0.484853453036205,0.483,0.329,0,CD4+ T cell,H1FX
NOL7.1,0,0.441761554932045,0.475,0.321,0,CD4+ T cell,NOL7
ESYT2.1,0,0.710178115071073,0.42,0.266,0,CD4+ T cell,ESYT2
ANKH.1,0,1.0886127475824,0.267,0.114,0,CD4+ T cell,ANKH
FCMR.1,0,0.33225251176839,0.379,0.226,0,CD4+ T cell,FCMR
ATP6V0B.1,0,-1.4780898878408,0.272,0.425,0,CD4+ T cell,ATP6V0B
PACS1.1,0,0.541372903799709,0.496,0.344,0,CD4+ T cell,PACS1
ZBTB25.1,0,1.06640900485872,0.266,0.114,0,CD4+ T cell,ZBTB25
APBA2,0,0.996836705866076,0.272,0.12,0,CD4+ T cell,APBA2
SNHG6.1,0,0.859621233088723,0.406,0.254,0,CD4+ T cell,SNHG6
EPB41L4A-AS1,0,0.609098080308229,0.372,0.22,0,CD4+ T cell,EPB41L4A-AS1
SNHG7,0,0.457036771019467,0.386,0.235,0,CD4+ T cell,SNHG7
TMC8.1,0,0.540643420204091,0.393,0.242,0,CD4+ T cell,TMC8
ZFP36.1,0,-1.72349172999319,0.345,0.496,0,CD4+ T cell,ZFP36
RASSF1.1,0,-1.61340082615063,0.151,0.302,0,CD4+ T cell,RASSF1
SAT1.1,0,-2.20932028501319,0.464,0.615,0,CD4+ T cell,SAT1
NKTR.1,0,0.344277407469505,0.559,0.409,0,CD4+ T cell,NKTR
NFKB1,0,0.831177868069525,0.422,0.272,0,CD4+ T cell,NFKB1
NMRK1,0,0.900806277110084,0.272,0.123,0,CD4+ T cell,NMRK1
REEP5.1,0,-1.14926479656519,0.251,0.399,0,CD4+ T cell,REEP5
LRRC8C.1,0,0.962696269973327,0.316,0.168,0,CD4+ T cell,LRRC8C
TAB2.1,0,0.76574811695014,0.373,0.225,0,CD4+ T cell,TAB2
HECA,0,0.611595252491519,0.412,0.264,0,CD4+ T cell,HECA
CASP1.1,0,-1.50866162975049,0.197,0.345,0,CD4+ T cell,CASP1
PTPN18,0,-2.03157297020378,0.125,0.272,0,CD4+ T cell,PTPN18
CHST12,0,-2.02095805039708,0.113,0.26,0,CD4+ T cell,CHST12
PCNX1.1,0,0.464907758987357,0.462,0.315,0,CD4+ T cell,PCNX1
MTR.1,0,0.967153473418955,0.299,0.152,0,CD4+ T cell,MTR
RSL24D1,0,0.259800213855944,0.637,0.491,0,CD4+ T cell,RSL24D1
FXYD5.1,0,0.34803499660862,0.784,0.638,0,CD4+ T cell,FXYD5
TMEM14B.1,0,0.369781886574419,0.491,0.346,0,CD4+ T cell,TMEM14B
TRBC1.1,0,0.397461115836484,0.519,0.374,0,CD4+ T cell,TRBC1
EIF3M,0,0.272215266520156,0.621,0.476,0,CD4+ T cell,EIF3M
APRT,0,0.267238434411045,0.731,0.586,0,CD4+ T cell,APRT
ITGB2.1,0,-1.58328796388227,0.535,0.68,0,CD4+ T cell,ITGB2
RBMX.1,0,0.335757002682924,0.582,0.437,0,CD4+ T cell,RBMX
UBALD2.1,0,0.50106435514115,0.42,0.275,0,CD4+ T cell,UBALD2
CHD2,0,0.399286055131132,0.55,0.407,0,CD4+ T cell,CHD2
NECAP2.1,0,0.554562598437041,0.395,0.252,0,CD4+ T cell,NECAP2
PPP1R18.1,0,-1.21511598449447,0.286,0.429,0,CD4+ T cell,PPP1R18
IMMP2L,0,0.705511120260172,0.336,0.193,0,CD4+ T cell,IMMP2L
WHAMM.1,0,0.930538828744338,0.343,0.2,0,CD4+ T cell,WHAMM
MYO1G,0,-1.24506274786955,0.22,0.363,0,CD4+ T cell,MYO1G
HSBP1.1,0,-1.75532797710142,0.144,0.287,0,CD4+ T cell,HSBP1
LPIN2,0,0.534545207638816,0.361,0.218,0,CD4+ T cell,LPIN2
DBI.1,0,-1.18440470987005,0.469,0.611,0,CD4+ T cell,DBI
AC243960.1.1,0,0.840357421179091,0.26,0.118,0,CD4+ T cell,AC243960.1
SNHG5.1,0,0.798013866227607,0.358,0.216,0,CD4+ T cell,SNHG5
SEPTIN6.1,0,0.743271926145942,0.354,0.212,0,CD4+ T cell,SEPTIN6
ARID4B.1,0,0.368732195920969,0.674,0.534,0,CD4+ T cell,ARID4B
SUCLG2,0,0.561867429864887,0.435,0.295,0,CD4+ T cell,SUCLG2
FOS.1,0,-2.1814921184167,0.323,0.463,0,CD4+ T cell,FOS
AP2S1.1,0,-1.430635026682,0.29,0.43,0,CD4+ T cell,AP2S1
MXI1,0,0.966512387314403,0.29,0.15,0,CD4+ T cell,MXI1
SINHCAF,0,0.762344692491828,0.307,0.167,0,CD4+ T cell,SINHCAF
LSM5,0,0.442355337446,0.424,0.285,0,CD4+ T cell,LSM5
CYTOR.1,0,-1.26413859533235,0.157,0.296,0,CD4+ T cell,CYTOR
NFKBIZ,0,0.471308490515614,0.414,0.275,0,CD4+ T cell,NFKBIZ
TPR.1,0,0.418138332282556,0.524,0.386,0,CD4+ T cell,TPR
DDX18.1,0,0.354366634286063,0.496,0.358,0,CD4+ T cell,DDX18
OOEP,0,1.13013939612626,0.266,0.128,0,CD4+ T cell,OOEP
RAB5IF.1,0,-1.27777592250649,0.265,0.403,0,CD4+ T cell,RAB5IF
MALT1.1,0,0.653394196876917,0.35,0.212,0,CD4+ T cell,MALT1
TLN1.1,0,-1.80578613638683,0.335,0.473,0,CD4+ T cell,TLN1
AHNAK.1,0,-1.04252381984367,0.416,0.553,0,CD4+ T cell,AHNAK
SRSF10,0,0.333666595505056,0.534,0.397,0,CD4+ T cell,SRSF10
STT3B,0,0.565655090416129,0.42,0.283,0,CD4+ T cell,STT3B
SBDS.1,0,0.438564389717958,0.397,0.26,0,CD4+ T cell,SBDS
DOK2,0,-1.36042119808787,0.257,0.394,0,CD4+ T cell,DOK2
PPHLN1.1,0,0.397743180150307,0.484,0.347,0,CD4+ T cell,PPHLN1
IGF1R,0,1.07889056912896,0.257,0.12,0,CD4+ T cell,IGF1R
URI1.1,0,0.395420027686653,0.441,0.304,0,CD4+ T cell,URI1
STAT5B.1,0,0.610850344053563,0.351,0.214,0,CD4+ T cell,STAT5B
ELMO1,0,0.415651465864475,0.476,0.339,0,CD4+ T cell,ELMO1
ALKBH7,0,0.461461750745644,0.416,0.279,0,CD4+ T cell,ALKBH7
GLG1.1,0,0.390796176219339,0.51,0.374,0,CD4+ T cell,GLG1
CNN2.1,0,0.371693778156278,0.483,0.347,0,CD4+ T cell,CNN2
MAPK1.1,0,-1.20567787430022,0.258,0.394,0,CD4+ T cell,MAPK1
RAB3GAP1.1,0,0.809053470219672,0.304,0.168,0,CD4+ T cell,RAB3GAP1
SRSF5.1,0,0.373502133382988,0.908,0.773,0,CD4+ T cell,SRSF5
EEF2.1,0,0.409494881364526,0.89,0.755,0,CD4+ T cell,EEF2
FBL,0,0.357397109839802,0.464,0.329,0,CD4+ T cell,FBL
SNHG32,0,1.05676530841918,0.26,0.125,0,CD4+ T cell,SNHG32
ITPKB,0,0.856278481605798,0.289,0.154,0,CD4+ T cell,ITPKB
TMEM245.1,0,0.929673003722146,0.276,0.142,0,CD4+ T cell,TMEM245
BCAS2.1,0,0.598287604359508,0.383,0.249,0,CD4+ T cell,BCAS2
CDC42EP3.1,0,-1.4130102612703,0.177,0.311,0,CD4+ T cell,CDC42EP3
HBS1L.1,0,0.787609470473747,0.317,0.183,0,CD4+ T cell,HBS1L
OPTN.1,0,0.320036898224681,0.382,0.248,0,CD4+ T cell,OPTN
PHF1.1,0,0.676591548343744,0.278,0.145,0,CD4+ T cell,PHF1
NCOA4.1,0,-2.64149483626496,0.189,0.322,0,CD4+ T cell,NCOA4
CRTC3.1,0,0.709442058304281,0.328,0.195,0,CD4+ T cell,CRTC3
CAPNS1.1,0,-1.36880823628563,0.197,0.33,0,CD4+ T cell,CAPNS1
LINC01619.1,0,0.749628212552071,0.359,0.226,0,CD4+ T cell,LINC01619
SASH3,0,-1.52630936931311,0.129,0.261,0,CD4+ T cell,SASH3
PITPNC1.1,0,0.379282350659732,0.498,0.366,0,CD4+ T cell,PITPNC1
CDKN1B.1,0,0.52382371162866,0.355,0.223,0,CD4+ T cell,CDKN1B
CHD3.1,0,0.733210065216753,0.286,0.154,0,CD4+ T cell,CHD3
GIMAP2,0,0.519449000246261,0.366,0.235,0,CD4+ T cell,GIMAP2
TAF1D.1,0,0.324518407580982,0.486,0.355,0,CD4+ T cell,TAF1D
CNPY3.1,0,-1.34583616607066,0.229,0.36,0,CD4+ T cell,CNPY3
FUT8.1,0,0.738412797869578,0.289,0.158,0,CD4+ T cell,FUT8
GSPT1.1,0,0.670527653646632,0.354,0.223,0,CD4+ T cell,GSPT1
DDX6.1,0,0.250285136172904,0.587,0.456,0,CD4+ T cell,DDX6
CHD9.1,0,-1.20719828960067,0.194,0.324,0,CD4+ T cell,CHD9
GRAP2.1,0,-0.262169458837741,0.367,0.237,0,CD4+ T cell,GRAP2
RSBN1.1,0,0.514396770244363,0.343,0.214,0,CD4+ T cell,RSBN1
PTK2B.1,0,-1.29333411205569,0.204,0.333,0,CD4+ T cell,PTK2B
LY9,0,0.685632190010184,0.257,0.128,0,CD4+ T cell,LY9
AP1S2.1,0,-1.94198824349967,0.246,0.375,0,CD4+ T cell,AP1S2
PRKAR1A.1,0,-1.38693394768701,0.185,0.314,0,CD4+ T cell,PRKAR1A
DNAJB1.1,0,0.409918587201152,0.358,0.229,0,CD4+ T cell,DNAJB1
AP001011.1.1,0,0.572388444596124,0.296,0.167,0,CD4+ T cell,AP001011.1
GIMAP4,0,0.256259970897635,0.571,0.442,0,CD4+ T cell,GIMAP4
REL.1,0,-1.07946926725827,0.258,0.386,0,CD4+ T cell,REL
CYFIP2,0,0.272843966649665,0.436,0.308,0,CD4+ T cell,CYFIP2
LINC01578.1,0,0.635762586872417,0.383,0.255,0,CD4+ T cell,LINC01578
TTC19.1,0,0.477857363081984,0.356,0.228,0,CD4+ T cell,TTC19
RAP1GAP2.1,0,-1.6170684971477,0.151,0.278,0,CD4+ T cell,RAP1GAP2
FAM117B,0,0.88720233078868,0.316,0.189,0,CD4+ T cell,FAM117B
TAGAP.1,0,0.373495744986974,0.401,0.274,0,CD4+ T cell,TAGAP
MPP7,0,0.549247724675428,0.312,0.185,0,CD4+ T cell,MPP7
ITGAL.1,0,-1.21187283337564,0.264,0.391,0,CD4+ T cell,ITGAL
DYNLL1,0,-1.27403249632318,0.431,0.557,0,CD4+ T cell,DYNLL1
TET2,0,-1.81245499079206,0.137,0.263,0,CD4+ T cell,TET2
TMEM131L,0,0.481363458459794,0.42,0.294,0,CD4+ T cell,TMEM131L
MTPN.1,0,-1.32603186645043,0.398,0.524,0,CD4+ T cell,MTPN
MSN.1,0,-1.1589555559009,0.518,0.644,0,CD4+ T cell,MSN
FNBP4,0,0.37011122497581,0.468,0.342,0,CD4+ T cell,FNBP4
RNMT.1,0,0.439692393685083,0.404,0.278,0,CD4+ T cell,RNMT
GPR65.1,0,-1.39896602058093,0.155,0.28,0,CD4+ T cell,GPR65
RBMS1.1,0,0.468833958683977,0.5,0.375,0,CD4+ T cell,RBMS1
BST2.1,0,-1.02028740999061,0.341,0.466,0,CD4+ T cell,BST2
NBDY,0,0.485792080261713,0.347,0.222,0,CD4+ T cell,NBDY
PIM1,0,0.458939713020748,0.343,0.219,0,CD4+ T cell,PIM1
PHF3,0,0.328716307752899,0.488,0.364,0,CD4+ T cell,PHF3
RAB11FIP1.1,0,-1.56147775835908,0.19,0.314,0,CD4+ T cell,RAB11FIP1
MIS18BP1.1,0,-1.26692875210771,0.194,0.318,0,CD4+ T cell,MIS18BP1
APOBEC3C,0,-1.58605509544901,0.128,0.252,0,CD4+ T cell,APOBEC3C
EIF2A,0,0.418513362119749,0.405,0.282,0,CD4+ T cell,EIF2A
MTERF4.1,0,0.65687452313132,0.276,0.153,0,CD4+ T cell,MTERF4
SAMD3.1,0,-1.59714491783151,0.245,0.368,0,CD4+ T cell,SAMD3
KAT6A,0,0.317206306405384,0.471,0.348,0,CD4+ T cell,KAT6A
FAM49B.1,0,-1.17020628806265,0.534,0.657,0,CD4+ T cell,FAM49B
DUSP1.1,0,-1.72333040559544,0.467,0.59,0,CD4+ T cell,DUSP1
YME1L1.1,0,0.483439767425407,0.47,0.348,0,CD4+ T cell,YME1L1
PRKCB.1,0,-1.19021948489586,0.469,0.591,0,CD4+ T cell,PRKCB
RAC1.1,0,-1.34874597315258,0.433,0.554,0,CD4+ T cell,RAC1
VCL.1,0,-1.9138742409012,0.151,0.272,0,CD4+ T cell,VCL
USP10,0,0.567402116371752,0.334,0.213,0,CD4+ T cell,USP10
INPP5D.1,0,-0.981576836023093,0.307,0.428,0,CD4+ T cell,INPP5D
IGBP1.1,0,0.307509719679473,0.448,0.327,0,CD4+ T cell,IGBP1
KLF9,0,0.790209730345946,0.251,0.13,0,CD4+ T cell,KLF9
MSI2.1,0,0.419285170577715,0.349,0.228,0,CD4+ T cell,MSI2
ARPC4.1,0,-1.08935925887875,0.438,0.558,0,CD4+ T cell,ARPC4
KRR1.1,0,0.439689675076255,0.331,0.211,0,CD4+ T cell,KRR1
SNHG25,0,0.42985759474966,0.343,0.223,0,CD4+ T cell,SNHG25
CD48,0,0.334437697470451,0.913,0.793,0,CD4+ T cell,CD48
CENPC.1,0,0.457014550513635,0.372,0.252,0,CD4+ T cell,CENPC
SECISBP2.1,0,0.285358114575396,0.394,0.274,0,CD4+ T cell,SECISBP2
LAMTOR1.1,0,-1.46383417726126,0.366,0.486,0,CD4+ T cell,LAMTOR1
BLOC1S1.1,0,-1.05267353144683,0.374,0.494,0,CD4+ T cell,BLOC1S1
GABPB1-AS1.1,0,0.554800131161657,0.301,0.181,0,CD4+ T cell,GABPB1-AS1
COMMD6.1,0,0.327675033991056,0.898,0.779,0,CD4+ T cell,COMMD6
APEX1,0,0.363747447209706,0.396,0.277,0,CD4+ T cell,APEX1
SMG6.1,0,0.668654544031307,0.302,0.183,0,CD4+ T cell,SMG6
HERPUD1,0,-1.06639379202132,0.227,0.346,0,CD4+ T cell,HERPUD1
CEBPB.1,0,-1.5937089282871,0.231,0.35,0,CD4+ T cell,CEBPB
PREX1,0,-1.14495625962419,0.219,0.337,0,CD4+ T cell,PREX1
HAX1.1,0,0.375135379796115,0.361,0.243,0,CD4+ T cell,HAX1
UXS1.1,0,0.583543508460127,0.257,0.139,0,CD4+ T cell,UXS1
G3BP2.1,0,0.307925310240974,0.476,0.358,0,CD4+ T cell,G3BP2
ST8SIA4,0,-1.53434728246294,0.14,0.258,0,CD4+ T cell,ST8SIA4
TOMM7,0,0.668820702698329,0.94,0.822,0,CD4+ T cell,TOMM7
IFNGR1,0,-1.51259338267986,0.136,0.253,0,CD4+ T cell,IFNGR1
ERGIC2.1,0,0.506914555555793,0.3,0.183,0,CD4+ T cell,ERGIC2
RPLP0,0,0.785885107291852,0.959,0.842,0,CD4+ T cell,RPLP0
POU2F2.1,0,-1.42529109779312,0.195,0.312,0,CD4+ T cell,POU2F2
NAE1.1,0,0.525462521753835,0.282,0.165,0,CD4+ T cell,NAE1
LSP1,0,-1.11835723334547,0.522,0.638,0,CD4+ T cell,LSP1
TGFB1.1,0,-1.20693317479315,0.367,0.483,0,CD4+ T cell,TGFB1
CCT4,0,0.269201219690225,0.46,0.345,0,CD4+ T cell,CCT4
RASA2.1,0,0.322126226758628,0.463,0.348,0,CD4+ T cell,RASA2
SSBP2,0,0.25293652435933,0.341,0.226,0,CD4+ T cell,SSBP2
MAPKAPK5-AS1.1,0,0.705822370478694,0.257,0.142,0,CD4+ T cell,MAPKAPK5-AS1
JAK3,0,0.677311133920082,0.263,0.148,0,CD4+ T cell,JAK3
PPP3CA.1,0,-1.09828121961431,0.306,0.421,0,CD4+ T cell,PPP3CA
C6orf48.1,0,0.714513404836967,0.372,0.257,0,CD4+ T cell,C6orf48
RNF216,0,0.508099484647958,0.354,0.239,0,CD4+ T cell,RNF216
PTPRJ,0,-1.38105374676755,0.202,0.317,0,CD4+ T cell,PTPRJ
BTG1.1,0,0.377456644335357,0.964,0.849,0,CD4+ T cell,BTG1
GNG2.1,0,-1.0417147521339,0.326,0.441,0,CD4+ T cell,GNG2
ILF3-DT.1,0,0.545997430036212,0.292,0.177,0,CD4+ T cell,ILF3-DT
OSTF1.1,0,-1.0244095871309,0.408,0.522,0,CD4+ T cell,OSTF1
LINC01934,0,0.846929414043082,0.251,0.137,0,CD4+ T cell,LINC01934
EEF1B2,0,0.951285529897773,0.956,0.842,0,CD4+ T cell,EEF1B2
CAMLG.1,0,0.329973089343481,0.433,0.319,0,CD4+ T cell,CAMLG
MIER1,0,0.266248420926978,0.487,0.374,0,CD4+ T cell,MIER1
SNX2.1,0,-1.39315313565673,0.244,0.357,0,CD4+ T cell,SNX2
CCNG1.1,0,0.361586190251863,0.289,0.176,0,CD4+ T cell,CCNG1
IGKC.1,0,-4.47374650967361,0.17,0.283,0,CD4+ T cell,IGKC
ARHGEF18,0,0.759057825614556,0.266,0.154,0,CD4+ T cell,ARHGEF18
RUNX3.1,0,-1.186739750356,0.244,0.356,0,CD4+ T cell,RUNX3
RANBP2.1,0,0.527369758861448,0.376,0.264,0,CD4+ T cell,RANBP2
FAR1,0,-1.42358582970918,0.138,0.25,0,CD4+ T cell,FAR1
GNPTAB.1,0,-1.30261561241442,0.194,0.306,0,CD4+ T cell,GNPTAB
PRELID1.1,0,-1.17841147894767,0.437,0.548,0,CD4+ T cell,PRELID1
ZC3H6,0,0.752397966202098,0.261,0.15,0,CD4+ T cell,ZC3H6
DNAJC19,0,0.358001813317079,0.334,0.223,0,CD4+ T cell,DNAJC19
ZNF609.1,0,0.475384055785863,0.339,0.228,0,CD4+ T cell,ZNF609
TPM4,0,-1.86111291096363,0.213,0.324,0,CD4+ T cell,TPM4
CAP1.1,0,-1.11852936779772,0.5,0.611,0,CD4+ T cell,CAP1
COX7C,0,0.365142435716415,0.917,0.806,0,CD4+ T cell,COX7C
SESN1,0,0.573269001552231,0.294,0.183,0,CD4+ T cell,SESN1
DDX21.1,0,0.329291471246404,0.496,0.385,0,CD4+ T cell,DDX21
ARRB2.1,0,-1.14283953254845,0.265,0.376,0,CD4+ T cell,ARRB2
CFAP97,0,0.478049762455896,0.271,0.161,0,CD4+ T cell,CFAP97
ARHGEF3,0,0.3879740561297,0.44,0.33,0,CD4+ T cell,ARHGEF3
SENP7,0,0.345422019647132,0.356,0.246,0,CD4+ T cell,SENP7
PHC3.1,0,0.301356851380631,0.409,0.299,0,CD4+ T cell,PHC3
CCDC59.1,0,0.335089955405423,0.408,0.298,0,CD4+ T cell,CCDC59
FBXO33.1,0,0.751358611568689,0.301,0.191,0,CD4+ T cell,FBXO33
BSG.1,0,-1.07322328473033,0.286,0.395,0,CD4+ T cell,BSG
IER5.1,0,-1.2528505314474,0.163,0.272,0,CD4+ T cell,IER5
ANXA2R.1,0,0.484987317382994,0.26,0.151,0,CD4+ T cell,ANXA2R
MARCH6.1,0,0.306497863192363,0.41,0.301,0,CD4+ T cell,MARCH6
ANXA7.1,0,0.252448497232495,0.421,0.312,0,CD4+ T cell,ANXA7
CRLF3,0,0.352399652074372,0.377,0.268,0,CD4+ T cell,CRLF3
MRPS33,0,0.611634424732213,0.265,0.157,0,CD4+ T cell,MRPS33
TALDO1.1,0,-1.61454556661436,0.335,0.443,0,CD4+ T cell,TALDO1
POMP.1,0,-0.969401841610104,0.391,0.499,0,CD4+ T cell,POMP
ATP9B.1,0,0.554143852147856,0.327,0.22,0,CD4+ T cell,ATP9B
GLS.1,0,0.259209323550212,0.479,0.372,0,CD4+ T cell,GLS
PICALM.1,0,-1.55476827962694,0.304,0.411,0,CD4+ T cell,PICALM
LTA4H.1,0,-1.58093269257552,0.189,0.296,0,CD4+ T cell,LTA4H
DUT,0,0.294716671643502,0.387,0.28,0,CD4+ T cell,DUT
TNRC6A.1,0,0.412102128631733,0.377,0.27,0,CD4+ T cell,TNRC6A
SUPT4H1.1,0,-1.14976249266561,0.249,0.356,0,CD4+ T cell,SUPT4H1
UQCRB,0,0.289824868300051,0.922,0.816,0,CD4+ T cell,UQCRB
HNRNPA1,0,0.284622511239628,0.929,0.823,0,CD4+ T cell,HNRNPA1
CWF19L2.1,0,0.324019000664978,0.343,0.237,0,CD4+ T cell,CWF19L2
BAZ2B,0,-1.67990953433592,0.146,0.252,0,CD4+ T cell,BAZ2B
PLEKHA2,0,-1.32844187761904,0.149,0.255,0,CD4+ T cell,PLEKHA2
ZNF506,0,0.566042686709443,0.262,0.156,0,CD4+ T cell,ZNF506
FERMT3.1,0,-1.63115024463434,0.257,0.363,0,CD4+ T cell,FERMT3
LCP1.1,0,-1.2722954896528,0.612,0.718,0,CD4+ T cell,LCP1
RPS17,0,0.374324905358808,0.938,0.832,0,CD4+ T cell,RPS17
PPP1CA,0,-0.945190945388784,0.459,0.565,0,CD4+ T cell,PPP1CA
CAPN7,0,0.69622480065815,0.281,0.176,0,CD4+ T cell,CAPN7
CYB5R4,0,-1.25677150148928,0.153,0.258,0,CD4+ T cell,CYB5R4
AMBRA1.1,0,0.554942886315171,0.293,0.188,0,CD4+ T cell,AMBRA1
ARIH1,0,0.35138974152578,0.427,0.322,0,CD4+ T cell,ARIH1
MT2A,0,-1.25212269880654,0.286,0.39,0,CD4+ T cell,MT2A
PPWD1.1,0,0.582991930312337,0.265,0.161,0,CD4+ T cell,PPWD1
ATOX1,0,-1.24340632059996,0.146,0.25,0,CD4+ T cell,ATOX1
LASP1,0,-1.1743581752527,0.155,0.259,0,CD4+ T cell,LASP1
RTN3.1,0,-1.48319369357449,0.197,0.301,0,CD4+ T cell,RTN3
HMGA1,0,0.540090224979864,0.271,0.168,0,CD4+ T cell,HMGA1
