,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
COP1.1,3.97529638559827e-184,0.593863849232603,0.375,0.288,1.3694896048386e-179,CD4+ naive T cell,COP1
TMCO1.1,4.80042880864472e-184,-0.454326640963564,0.295,0.387,1.65374772457811e-179,CD4+ naive T cell,TMCO1
CHMP4A.1,5.90241492171597e-184,-0.419864845515132,0.336,0.429,2.03338194053115e-179,CD4+ naive T cell,CHMP4A
TOB1.1,6.6669208461915e-184,-0.591121537812936,0.251,0.338,2.29675423151297e-179,CD4+ naive T cell,TOB1
NDUFS7.1,7.11421020636851e-184,-0.538339313731042,0.249,0.337,2.45084541609395e-179,CD4+ naive T cell,NDUFS7
MYCBP2.1,1.86481912492227e-183,0.464174653726702,0.623,0.553,6.42430188535722e-179,CD4+ naive T cell,MYCBP2
STT3B.1,3.58461783425684e-183,0.642168816288526,0.407,0.327,1.23490084390148e-178,CD4+ naive T cell,STT3B
ASH1L.1,1.38197498355801e-182,0.50429401584478,0.543,0.463,4.76090381835735e-178,CD4+ naive T cell,ASH1L
WIPF1,1.7421921535894e-182,-0.265062083482736,0.493,0.591,6.00185196911549e-178,CD4+ naive T cell,WIPF1
WHAMM.1,2.74847577792183e-182,0.639454920263851,0.362,0.282,9.46849905494072e-178,CD4+ naive T cell,WHAMM
COPZ1.1,3.99732363540341e-182,-0.667245767937725,0.175,0.256,1.37707799239648e-177,CD4+ naive T cell,COPZ1
ZNF506,4.15243210882121e-182,0.722548779990526,0.284,0.205,1.43051286148891e-177,CD4+ naive T cell,ZNF506
SNX17.1,4.20260056199638e-182,-0.606645641895435,0.206,0.29,1.44779589360775e-177,CD4+ naive T cell,SNX17
SPOCK2,7.92556567203329e-182,-0.345759721172293,0.488,0.575,2.73035737401547e-177,CD4+ naive T cell,SPOCK2
SESN1.1,1.42981605246515e-180,0.644114106551236,0.309,0.228,4.92571630074243e-176,CD4+ naive T cell,SESN1
ANKRD44.1,9.08878990698696e-180,0.438771801150853,0.689,0.627,3.13108812295701e-175,CD4+ naive T cell,ANKRD44
FAM49B,1.56350896572602e-179,-0.31367705492458,0.52,0.613,5.38628838692615e-175,CD4+ naive T cell,FAM49B
MTPN.1,1.73388033035576e-179,-0.405596903911685,0.348,0.437,5.97321773807559e-175,CD4+ naive T cell,MTPN
NDUFA2.1,6.4585531911156e-179,-0.461628527632455,0.335,0.423,2.22497157433932e-174,CD4+ naive T cell,NDUFA2
ATP5PB.1,1.31561646662816e-178,-0.411699130119688,0.364,0.454,4.53229872753402e-174,CD4+ naive T cell,ATP5PB
VSIR.1,1.21216151322676e-177,-0.475471986799651,0.28,0.369,4.17589641306619e-173,CD4+ naive T cell,VSIR
ATXN1,1.32525774972026e-177,-0.393179409642941,0.298,0.388,4.56551294778631e-173,CD4+ naive T cell,ATXN1
COG5.1,3.2435776526129e-177,0.573751080852639,0.379,0.294,1.11741250132514e-172,CD4+ naive T cell,COG5
MKLN1.1,8.63402401080693e-177,0.607261345983614,0.375,0.292,2.97442127172299e-172,CD4+ naive T cell,MKLN1
ANKRD17.1,1.13005204364475e-176,0.633657872333898,0.386,0.306,3.89302929035616e-172,CD4+ naive T cell,ANKRD17
EIF3H.1,3.63989834746376e-176,0.252274559502043,0.808,0.775,1.25394498070127e-171,CD4+ naive T cell,EIF3H
PIAS1.1,4.44135537651978e-176,0.528550495144833,0.466,0.384,1.53004692721107e-171,CD4+ naive T cell,PIAS1
NOP10.1,1.88302151749342e-175,-0.424413993664114,0.356,0.444,6.48700912776483e-171,CD4+ naive T cell,NOP10
SAMSN1.1,1.34480088604309e-174,-0.509269181420557,0.206,0.29,4.63283905241846e-170,CD4+ naive T cell,SAMSN1
DNAJB1,1.38165302190061e-174,-0.528966322756305,0.304,0.389,4.75979466044761e-170,CD4+ naive T cell,DNAJB1
MEF2A,2.71191884760158e-174,0.723016201890913,0.277,0.201,9.34256042998746e-170,CD4+ naive T cell,MEF2A
CENPK.1,7.82287631880928e-174,0.643520057473025,0.315,0.236,2.6949808918298e-169,CD4+ naive T cell,CENPK
HECA.1,1.2646538686834e-173,0.607971108491999,0.417,0.34,4.35673257761431e-169,CD4+ naive T cell,HECA
MRPL51.1,2.37767045903598e-172,-0.465198992744926,0.283,0.371,8.19107473137894e-168,CD4+ naive T cell,MRPL51
ORAI1.1,2.40567274263244e-172,-0.578112685796993,0.213,0.294,8.28754259836876e-168,CD4+ naive T cell,ORAI1
KLF12.1,3.25295358148446e-172,0.491009929651197,0.516,0.432,1.1206425088214e-167,CD4+ naive T cell,KLF12
PIBF1.1,3.51141444131371e-172,0.630988492440724,0.331,0.25,1.20968227503257e-167,CD4+ naive T cell,PIBF1
GADD45GIP1.1,4.91204183638381e-172,-0.458896102757932,0.3,0.388,1.69219841263422e-167,CD4+ naive T cell,GADD45GIP1
PSMD13.1,2.2987953330432e-171,-0.529770260928811,0.225,0.309,7.91934992233381e-167,CD4+ naive T cell,PSMD13
SEC11A.1,2.61502709050351e-171,-0.34986166121086,0.417,0.506,9.00876832678458e-167,CD4+ naive T cell,SEC11A
SMG6.1,3.1289997152833e-170,0.693563804507732,0.317,0.24,1.0779404019151e-165,CD4+ naive T cell,SMG6
ARL6IP4,4.4651617438311e-170,-0.29258625838438,0.554,0.638,1.53824822074981e-165,CD4+ naive T cell,ARL6IP4
NUCB2.1,7.97513302929255e-170,0.400664128032416,0.447,0.357,2.74743332859128e-165,CD4+ naive T cell,NUCB2
SCAPER.1,8.67862691356266e-170,0.651201283766757,0.345,0.266,2.98978697172234e-165,CD4+ naive T cell,SCAPER
LSM1.1,1.86935082247736e-169,-0.611362685666307,0.176,0.254,6.43991358343449e-165,CD4+ naive T cell,LSM1
PAN3.1,6.21878792472544e-169,0.5471170731516,0.45,0.37,2.14237244006791e-164,CD4+ naive T cell,PAN3
FNDC3A.1,2.01368739014703e-168,0.657397289005022,0.327,0.249,6.93715305905653e-164,CD4+ naive T cell,FNDC3A
HERC1.1,2.90127296254247e-168,0.505683735212157,0.468,0.387,9.99488535595879e-164,CD4+ naive T cell,HERC1
MDH2.1,6.44356161941324e-168,-0.444600064660377,0.315,0.401,2.21980697788786e-163,CD4+ naive T cell,MDH2
LAPTM5.1,2.32629508887237e-167,-0.257556894364761,0.722,0.791,8.0140865811653e-163,CD4+ naive T cell,LAPTM5
RBM3.1,6.36344693543838e-166,-0.302858091212421,0.606,0.682,2.19220746925852e-161,CD4+ naive T cell,RBM3
NDUFAB1.1,7.08642549814952e-166,-0.467287078452058,0.274,0.36,2.44127358411251e-161,CD4+ naive T cell,NDUFAB1
SYTL3.1,2.24786648962764e-165,-0.601497942893705,0.236,0.317,7.74390005676723e-161,CD4+ naive T cell,SYTL3
CLEC2B.1,2.46517646225067e-165,-0.338406290934614,0.464,0.55,8.49253291245357e-161,CD4+ naive T cell,CLEC2B
CTSS.1,3.95872683082436e-165,-0.342110948194521,0.394,0.482,1.36378139321899e-160,CD4+ naive T cell,CTSS
ABCC1,7.3848155895456e-164,0.785091236800689,0.251,0.18,2.54406897059846e-159,CD4+ naive T cell,ABCC1
TMED10.1,8.84543837795252e-164,-0.414693215613011,0.284,0.371,3.04725352120464e-159,CD4+ naive T cell,TMED10
ZNF428.1,1.39110139732261e-163,-0.557147975875919,0.215,0.295,4.7923443137764e-159,CD4+ naive T cell,ZNF428
TEX264.1,1.54173162293076e-163,-0.559080789634683,0.199,0.279,5.31126544099648e-159,CD4+ naive T cell,TEX264
RPL22L1,2.58658800724074e-163,-0.459558499210912,0.323,0.406,8.91079568494436e-159,CD4+ naive T cell,RPL22L1
TBC1D15,3.97272871810783e-163,0.70323686512911,0.292,0.218,1.36860504338815e-158,CD4+ naive T cell,TBC1D15
PHB.1,4.90749655440685e-163,-0.556005915423924,0.225,0.305,1.69063256299316e-158,CD4+ naive T cell,PHB
EIF5A.1,5.86294464590584e-163,-0.400408358410262,0.385,0.469,2.01978443051456e-158,CD4+ naive T cell,EIF5A
MAN2A1.1,2.12898468818801e-162,0.681701475339171,0.345,0.27,7.33435225080769e-158,CD4+ naive T cell,MAN2A1
ZNF644.1,2.50530667799893e-162,0.551284211345939,0.44,0.364,8.63078150570632e-158,CD4+ naive T cell,ZNF644
SRP19.1,2.64508066928065e-162,-0.428890694989757,0.29,0.376,9.11230290567184e-158,CD4+ naive T cell,SRP19
PSMD4.1,3.10218087736634e-162,-0.455353488933348,0.284,0.368,1.06870131225271e-157,CD4+ naive T cell,PSMD4
PHACTR2.1,5.23215904335215e-162,-0.392214445878853,0.233,0.318,1.80247879043481e-157,CD4+ naive T cell,PHACTR2
SPCS1.1,6.90435843867446e-162,-0.258730131617038,0.581,0.663,2.37855148212335e-157,CD4+ naive T cell,SPCS1
JUN,7.53413058465194e-162,-0.591480215987768,0.663,0.705,2.59550798641259e-157,CD4+ naive T cell,JUN
MRPL33.1,2.18900798370983e-161,-0.403359182872283,0.332,0.418,7.54113250388035e-157,CD4+ naive T cell,MRPL33
PSMC4.1,7.31320092991936e-161,-0.589611357457813,0.179,0.256,2.51939772035722e-156,CD4+ naive T cell,PSMC4
ODF2L,8.37748712452388e-161,-0.385696183622617,0.305,0.392,2.88604431439848e-156,CD4+ naive T cell,ODF2L
SFI1.1,1.74046076535214e-160,0.658345305822143,0.325,0.249,5.99588733663813e-156,CD4+ naive T cell,SFI1
FAF1.1,1.85291783248432e-160,0.552653247611338,0.381,0.299,6.38330193290847e-156,CD4+ naive T cell,FAF1
EIF3A,3.05528763562752e-160,-0.308538175808531,0.413,0.5,1.05254659047368e-155,CD4+ naive T cell,EIF3A
EMC4.1,6.38974318267766e-160,-0.596543373218949,0.182,0.259,2.20126652643245e-155,CD4+ naive T cell,EMC4
WDR7,2.06746082319536e-159,0.735591719021908,0.254,0.183,7.12240253590803e-155,CD4+ naive T cell,WDR7
SELENOW.1,4.81284027351991e-159,-0.348140015174035,0.437,0.522,1.65802347422761e-154,CD4+ naive T cell,SELENOW
SF1.1,1.45935918026488e-158,0.30735651756405,0.748,0.7,5.02749237601252e-154,CD4+ naive T cell,SF1
GIMAP5,1.63267882048325e-158,0.58705623975264,0.284,0.209,5.6245785365648e-154,CD4+ naive T cell,GIMAP5
ENY2.1,1.66194525135856e-158,-0.428563163388337,0.317,0.402,5.72540139093023e-154,CD4+ naive T cell,ENY2
HSPB11.1,2.56663208342072e-158,-0.559601478559699,0.194,0.272,8.84204752738439e-154,CD4+ naive T cell,HSPB11
H2AFZ,3.12072667329346e-158,-0.300646075983679,0.518,0.599,1.0750903389496e-153,CD4+ naive T cell,H2AFZ
ETS1.1,6.19520917505915e-158,0.373646130643405,0.734,0.681,2.13424956080788e-153,CD4+ naive T cell,ETS1
SMYD3.1,1.36551333841145e-157,0.580173150784223,0.37,0.29,4.70419345082743e-153,CD4+ naive T cell,SMYD3
UCP2.1,2.12250466303429e-157,-0.387587712239187,0.468,0.546,7.31202856415314e-153,CD4+ naive T cell,UCP2
RYK,3.53674893778573e-157,0.699255151011845,0.25,0.179,1.21841000906718e-152,CD4+ naive T cell,RYK
TTC3.1,5.04996703949731e-157,0.434727890565083,0.543,0.47,1.73971364510682e-152,CD4+ naive T cell,TTC3
ANP32B.1,6.62580914006438e-157,0.29064818211761,0.718,0.669,2.28259124875218e-152,CD4+ naive T cell,ANP32B
DPP7,7.54724921776638e-157,-0.432427656837485,0.321,0.404,2.60002735552052e-152,CD4+ naive T cell,DPP7
CAMK2D.1,1.20221767592817e-156,0.679103716159702,0.346,0.271,4.14163989357256e-152,CD4+ naive T cell,CAMK2D
DNAJC8.1,1.42170750524378e-156,-0.372773301491658,0.388,0.474,4.89778235556482e-152,CD4+ naive T cell,DNAJC8
SAMHD1.1,1.64748413409666e-156,0.427339553183949,0.622,0.555,5.67558284196299e-152,CD4+ naive T cell,SAMHD1
PARP8,2.04644687153924e-156,-0.423378916141049,0.438,0.522,7.05000947245269e-152,CD4+ naive T cell,PARP8
NUCB1.1,5.32726321042444e-156,-0.587265705812429,0.188,0.264,1.83524217599122e-151,CD4+ naive T cell,NUCB1
C8orf59.1,6.27819832170856e-156,-0.450402553780621,0.22,0.305,2.1628393218286e-151,CD4+ naive T cell,C8orf59
PGK1,1.67184235672905e-155,-0.30708779421605,0.505,0.583,5.75949691893159e-151,CD4+ naive T cell,PGK1
RNF216.1,3.93231728223611e-155,0.618171273417596,0.367,0.293,1.35468330373034e-150,CD4+ naive T cell,RNF216
YLPM1,4.92436678669044e-155,0.751239315589959,0.25,0.181,1.69644435801486e-150,CD4+ naive T cell,YLPM1
CYTH1,5.26906602538255e-155,0.477066449886543,0.635,0.577,1.81519324574429e-150,CD4+ naive T cell,CYTH1
PSMA2.1,5.39306526186357e-155,-0.333408942364794,0.436,0.519,1.857910982712e-150,CD4+ naive T cell,PSMA2
ANKH,1.19437078570317e-154,0.745122311113587,0.272,0.201,4.11460735674743e-150,CD4+ naive T cell,ANKH
ATP2B1,3.35618235707237e-154,-0.269678044467359,0.282,0.371,1.15620482201143e-149,CD4+ naive T cell,ATP2B1
USP15.1,3.57445721401468e-154,0.430698939437758,0.608,0.543,1.23140051022806e-149,CD4+ naive T cell,USP15
RAPGEF1,4.53029725361048e-154,-0.458818269668253,0.182,0.26,1.56068740386881e-149,CD4+ naive T cell,RAPGEF1
PUF60.1,5.54830608317984e-154,-0.543027227651497,0.217,0.294,1.91139144565545e-149,CD4+ naive T cell,PUF60
FDPS.1,8.49388602997646e-154,-0.571597043902811,0.184,0.259,2.92614373732689e-149,CD4+ naive T cell,FDPS
FCMR.1,1.2822614958424e-153,0.451670580749918,0.398,0.318,4.41739085317708e-149,CD4+ naive T cell,FCMR
AC118549.1,1.29332257692808e-153,0.713605136726803,0.278,0.207,4.45549627751722e-149,CD4+ naive T cell,AC118549.1
SORL1.1,2.60286825739688e-153,0.512619854290358,0.527,0.454,8.96688114673224e-149,CD4+ naive T cell,SORL1
FBXL17.1,3.09762605281374e-153,0.636718457722734,0.334,0.259,1.06713217519433e-148,CD4+ naive T cell,FBXL17
PAG1.1,4.18584438766395e-153,0.525327838767529,0.495,0.418,1.44202339155023e-148,CD4+ naive T cell,PAG1
NDUFA11.1,4.37575583974074e-153,-0.31303770028715,0.484,0.566,1.50744788679068e-148,CD4+ naive T cell,NDUFA11
SLA.1,7.46704955575072e-153,-0.48892156923544,0.198,0.276,2.57239857195612e-148,CD4+ naive T cell,SLA
MICOS10,8.78114419126749e-153,0.504930903604679,0.288,0.211,3.02510417389165e-148,CD4+ naive T cell,MICOS10
TMEM243.1,9.50363744954881e-153,0.45932983745403,0.466,0.389,3.27400310136957e-148,CD4+ naive T cell,TMEM243
NDUFB3.1,1.06477408040538e-152,-0.42897473565345,0.309,0.391,3.66814670699654e-148,CD4+ naive T cell,NDUFB3
STX16.1,1.86002690074655e-152,0.606114021812051,0.309,0.235,6.40779267307187e-148,CD4+ naive T cell,STX16
GSTO1.1,2.53143199319536e-150,-0.49220429046156,0.25,0.329,8.72078321655802e-146,CD4+ naive T cell,GSTO1
FCHSD2,1.00420914184565e-149,0.677745239361783,0.28,0.209,3.45950049365826e-145,CD4+ naive T cell,FCHSD2
CEP95,1.45063148527408e-149,0.677815639789788,0.25,0.182,4.99742546676922e-145,CD4+ naive T cell,CEP95
SNX3.1,2.35174491841228e-149,-0.349225148445973,0.387,0.469,8.10176124393029e-145,CD4+ naive T cell,SNX3
MAP4,2.45970386230621e-149,-0.39047938269445,0.192,0.272,8.47367980564491e-145,CD4+ naive T cell,MAP4
PCMT1.1,5.29767667864604e-149,-0.432266448857112,0.247,0.328,1.82504961579356e-144,CD4+ naive T cell,PCMT1
TCF12.1,7.5179864622178e-149,0.54029120601026,0.375,0.296,2.58994633623403e-144,CD4+ naive T cell,TCF12
RNF38.1,3.61029409712105e-148,0.567006166386162,0.352,0.276,1.2437463164582e-143,CD4+ naive T cell,RNF38
APH1A.1,8.71524554493199e-148,-0.532005062027298,0.212,0.287,3.00240209022907e-143,CD4+ naive T cell,APH1A
OSTC.1,8.49490712155819e-147,-0.423823756033341,0.292,0.372,2.9264955033768e-142,CD4+ naive T cell,OSTC
ACTR3,9.01706712186088e-147,-0.254842937361612,0.597,0.669,3.10637962348107e-142,CD4+ naive T cell,ACTR3
ANP32E.1,1.42629367925185e-146,-0.4476360481652,0.269,0.349,4.91358172502262e-142,CD4+ naive T cell,ANP32E
TOMM6.1,2.26338263633566e-146,0.436751688436628,0.312,0.232,7.79735318217636e-142,CD4+ naive T cell,TOMM6
TNRC6C.1,1.5606634135963e-145,0.557655917533942,0.4,0.327,5.37648545983925e-141,CD4+ naive T cell,TNRC6C
UBR3,2.49895816531739e-145,0.731164743914448,0.257,0.19,8.6089108795184e-141,CD4+ naive T cell,UBR3
RASA1,2.70655804501371e-145,0.705327273216153,0.268,0.199,9.32409246507223e-141,CD4+ naive T cell,RASA1
NAP1L1.1,3.155301383057e-145,0.251724268511191,0.818,0.786,1.08700132646314e-140,CD4+ naive T cell,NAP1L1
RNF7.1,9.91199114674838e-145,-0.384763090350985,0.332,0.413,3.41468095005482e-140,CD4+ naive T cell,RNF7
DAZAP2.1,1.79885770593966e-144,-0.312756544618367,0.466,0.546,6.19706479696214e-140,CD4+ naive T cell,DAZAP2
PHF3.1,2.81991008661865e-144,0.475425573005085,0.496,0.428,9.71459024840124e-140,CD4+ naive T cell,PHF3
ZC3H6,5.67247313598257e-144,0.66975466887529,0.275,0.206,1.95416699534599e-139,CD4+ naive T cell,ZC3H6
SEPT6,8.86361998250624e-144,-0.37169043783412,0.267,0.355,3.0535170839734e-139,CD4+ naive T cell,SEPT6
AP3S1.1,1.34255925635082e-143,-0.480910351195599,0.187,0.262,4.62511663812858e-139,CD4+ naive T cell,AP3S1
MED10.1,3.65668509572403e-143,-0.348428356749781,0.372,0.453,1.25972801547693e-138,CD4+ naive T cell,MED10
GLG1.1,4.11765858054449e-143,0.481846725475088,0.517,0.452,1.41853338099758e-138,CD4+ naive T cell,GLG1
APOL6,5.4583411690128e-143,-0.483867176491038,0.267,0.343,1.88039853272491e-138,CD4+ naive T cell,APOL6
SNRPB2.1,5.77163700451229e-143,-0.360327333052955,0.38,0.461,1.98832894805448e-138,CD4+ naive T cell,SNRPB2
AIP,1.81181913135496e-142,-0.426504848789831,0.286,0.365,6.24171690751784e-138,CD4+ naive T cell,AIP
ARID2.1,8.95111269348485e-142,0.581797118633434,0.36,0.287,3.08365832290553e-137,CD4+ naive T cell,ARID2
LSM3.1,1.79392591327892e-141,-0.413476849176489,0.314,0.393,6.18007477124589e-137,CD4+ naive T cell,LSM3
TC2N.1,6.95097595783267e-141,0.473764194216093,0.58,0.516,2.39461121747335e-136,CD4+ naive T cell,TC2N
LSM8.1,5.66411156035281e-140,-0.348026539632177,0.372,0.452,1.95128643254154e-135,CD4+ naive T cell,LSM8
NRF1,5.88089260538036e-140,0.655794011619436,0.257,0.189,2.02596750255353e-135,CD4+ naive T cell,NRF1
BCL7C.1,1.23336110650937e-139,-0.554556319238452,0.196,0.267,4.24892901192479e-135,CD4+ naive T cell,BCL7C
RASA3.1,1.57601452115765e-139,0.514132871134308,0.473,0.403,5.42937002538812e-135,CD4+ naive T cell,RASA3
AHCTF1,1.61298849291955e-139,0.644853811506405,0.291,0.222,5.55674535810785e-135,CD4+ naive T cell,AHCTF1
GABPB1-AS1.1,1.76187543493827e-139,0.55586265755049,0.318,0.247,6.06966087336235e-135,CD4+ naive T cell,GABPB1-AS1
RBM26.1,5.99980153829526e-139,0.570096171892829,0.39,0.319,2.06693162994272e-134,CD4+ naive T cell,RBM26
PRNP.1,7.25040282447552e-139,-0.49250073942557,0.183,0.256,2.49776377303182e-134,CD4+ naive T cell,PRNP
LAMP1.1,9.75150568010803e-139,-0.40680586329534,0.299,0.377,3.35939370679722e-134,CD4+ naive T cell,LAMP1
PRKAG2,2.08145498937695e-138,0.655593887999637,0.289,0.221,7.17061243840361e-134,CD4+ naive T cell,PRKAG2
CSNK2B.1,2.69230547753347e-138,-0.381287552552188,0.312,0.392,9.27499237010279e-134,CD4+ naive T cell,CSNK2B
MAP2K2,5.57032872661232e-138,-0.499292957089346,0.221,0.294,1.91897824631794e-133,CD4+ naive T cell,MAP2K2
SCML4.1,6.38690713094629e-138,0.497088768766696,0.424,0.35,2.200289506611e-133,CD4+ naive T cell,SCML4
SH3BP5.1,6.0589690319903e-137,-0.396700601967944,0.263,0.34,2.08731483152066e-132,CD4+ naive T cell,SH3BP5
USP10.1,7.15689396023214e-137,0.577157753907643,0.314,0.244,2.46554996929997e-132,CD4+ naive T cell,USP10
TALDO1.1,1.47662589954047e-136,-0.401203319402644,0.282,0.36,5.08697622391692e-132,CD4+ naive T cell,TALDO1
SNRPD3.1,3.61747082350216e-136,-0.382016968997611,0.314,0.393,1.2462186986965e-131,CD4+ naive T cell,SNRPD3
SQSTM1,1.04910201201814e-135,-0.378281550868606,0.3,0.379,3.61415643140249e-131,CD4+ naive T cell,SQSTM1
COMMD10.1,1.18783128066749e-134,0.676106074512337,0.297,0.23,4.09207876189951e-130,CD4+ naive T cell,COMMD10
LSM10.1,1.4181082803461e-134,-0.552544213994783,0.182,0.252,4.88538302579231e-130,CD4+ naive T cell,LSM10
PDS5A.1,1.60553952601926e-134,0.562596037093155,0.394,0.328,5.53108366713636e-130,CD4+ naive T cell,PDS5A
RNF126.1,1.78897539122329e-134,-0.480304463882516,0.226,0.299,6.16302022276424e-130,CD4+ naive T cell,RNF126
ZMYM2.1,2.14140711272545e-134,0.538324807238891,0.402,0.332,7.37714750333919e-130,CD4+ naive T cell,ZMYM2
PDAP1.1,3.97333144645762e-134,-0.442844080838266,0.266,0.342,1.36881268330465e-129,CD4+ naive T cell,PDAP1
ALKBH7.1,9.34769831851755e-134,0.4074055863953,0.419,0.344,3.2202820707293e-129,CD4+ naive T cell,ALKBH7
RNF111,2.30407829271868e-133,0.634642790626591,0.283,0.216,7.93754971841585e-129,CD4+ naive T cell,RNF111
YPEL5,2.5655836777983e-133,-0.387005068693953,0.336,0.413,8.83843577001513e-129,CD4+ naive T cell,YPEL5
ZNF638.1,4.6180291522265e-133,0.513166185653789,0.442,0.375,1.59091104294203e-128,CD4+ naive T cell,ZNF638
ELOC.1,5.55001542402247e-133,-0.386056245116281,0.286,0.364,1.91198031357574e-128,CD4+ naive T cell,ELOC
NSA2.1,1.27034960792598e-132,0.313738211163378,0.667,0.619,4.37635439930501e-128,CD4+ naive T cell,NSA2
DYRK1A.1,5.29285556789946e-132,0.515923221612243,0.391,0.319,1.82338874314136e-127,CD4+ naive T cell,DYRK1A
MAZ,1.11286957390779e-131,-0.516949967703767,0.211,0.282,3.83383568211232e-127,CD4+ naive T cell,MAZ
UMAD1,1.23280140542244e-131,0.674349390529353,0.28,0.214,4.24700084168032e-127,CD4+ naive T cell,UMAD1
PPP6R3.1,1.2346308204464e-131,0.530002280335804,0.392,0.321,4.25330317643785e-127,CD4+ naive T cell,PPP6R3
IQGAP2,3.31109530465404e-131,-0.270883704876919,0.414,0.5,1.14067233245332e-126,CD4+ naive T cell,IQGAP2
THADA,3.49940460473687e-131,0.670650626480378,0.271,0.205,1.20554488633185e-126,CD4+ naive T cell,THADA
NDUFB1.1,1.11272294687433e-130,-0.332707650018457,0.399,0.478,3.83333055198207e-126,CD4+ naive T cell,NDUFB1
FBXO11.1,1.17339924899454e-130,0.539765807970449,0.352,0.283,4.0423604127862e-126,CD4+ naive T cell,FBXO11
SINHCAF.1,1.44387470159552e-130,0.572920296405361,0.304,0.237,4.97414834699658e-126,CD4+ naive T cell,SINHCAF
POLR2E.1,1.5943549493741e-130,-0.503704186682648,0.194,0.265,5.49255280059379e-126,CD4+ naive T cell,POLR2E
PDCD5.1,1.81542536549954e-130,-0.41952940036283,0.265,0.341,6.2541403841459e-126,CD4+ naive T cell,PDCD5
KLF9,1.88499753963301e-129,0.624372640974782,0.258,0.194,6.49381652403572e-125,CD4+ naive T cell,KLF9
ATP5F1C,5.89782664873857e-129,-0.297792006878822,0.386,0.465,2.03180128049044e-124,CD4+ naive T cell,ATP5F1C
ATF6,6.25050132561105e-129,0.657436586870804,0.278,0.212,2.15329770667301e-124,CD4+ naive T cell,ATF6
SF3B6,1.3310735693674e-128,-0.273730010505208,0.437,0.517,4.58554844647069e-124,CD4+ naive T cell,SF3B6
GIMAP4,1.42322178520378e-128,-0.289738054012438,0.523,0.6,4.90299905002702e-124,CD4+ naive T cell,GIMAP4
TMEM165.1,1.58706726856911e-128,-0.365692433935857,0.212,0.285,5.4674467402206e-124,CD4+ naive T cell,TMEM165
ST13.1,5.41537979298285e-128,0.330227037575519,0.603,0.548,1.86559833868259e-123,CD4+ naive T cell,ST13
SMDT1.1,8.81272302523106e-128,0.270333529852379,0.705,0.657,3.0359830821921e-123,CD4+ naive T cell,SMDT1
DDOST.1,1.19291999430585e-127,-0.439627414224329,0.252,0.325,4.10960938038367e-123,CD4+ naive T cell,DDOST
ZMAT2.1,2.55857214455009e-127,-0.467005019003202,0.228,0.3,8.81428103797504e-123,CD4+ naive T cell,ZMAT2
LAPTM4A.1,3.00336375367374e-127,-0.461526037993237,0.219,0.29,1.0346588131406e-122,CD4+ naive T cell,LAPTM4A
SLC25A5,8.40791704402135e-126,-0.296913838547825,0.461,0.534,2.89652742166536e-121,CD4+ naive T cell,SLC25A5
LONP2.1,2.58952378002167e-125,0.579532904531251,0.323,0.257,8.92090942217465e-121,CD4+ naive T cell,LONP2
